index,label,p_pos,p_neu,p_neg
34944,pos,0.6390509605407715,0.0,0.3609490394592285
34945,neu,0.33,0.34,0.33
34946,neu,0.33,0.34,0.33
34947,neu,0.33,0.34,0.33
34948,pos,0.8850988745689392,0.0,0.1149011254310607
34949,neu,0.33,0.34,0.33
34950,pos,0.896741509437561,0.0,0.1032584905624389
34951,neu,0.33,0.34,0.33
34952,pos,0.5526524782180786,0.0,0.4473475217819214
34953,pos,0.9333245158195496,0.0,0.0666754841804504
34954,pos,0.7364973425865173,0.0,0.2635026574134826
34955,neu,0.33,0.34,0.33
34956,pos,0.8850988745689392,0.0,0.1149011254310607
34957,neu,0.33,0.34,0.33
34958,pos,0.896741509437561,0.0,0.1032584905624389
34959,neu,0.33,0.34,0.33
34960,pos,0.5526524782180786,0.0,0.4473475217819214
34961,pos,0.9333245158195496,0.0,0.0666754841804504
34962,pos,0.7364973425865173,0.0,0.2635026574134826
34963,neu,0.33,0.34,0.33
34964,pos,0.8850988745689392,0.0,0.1149011254310607
34965,neu,0.33,0.34,0.33
34966,pos,0.896741509437561,0.0,0.1032584905624389
34967,neu,0.33,0.34,0.33
34968,pos,0.5526524782180786,0.0,0.4473475217819214
34969,pos,0.9333245158195496,0.0,0.0666754841804504
34970,pos,0.7364973425865173,0.0,0.2635026574134826
34971,neu,0.33,0.34,0.33
34972,pos,0.8850988745689392,0.0,0.1149011254310607
34973,neu,0.33,0.34,0.33
34974,pos,0.896741509437561,0.0,0.1032584905624389
34975,neu,0.33,0.34,0.33
34976,pos,0.5526524782180786,0.0,0.4473475217819214
34977,pos,0.9333245158195496,0.0,0.0666754841804504
34978,pos,0.7364973425865173,0.0,0.2635026574134826
34979,neu,0.33,0.34,0.33
34980,pos,0.8850988745689392,0.0,0.1149011254310607
34981,neu,0.33,0.34,0.33
34982,pos,0.896741509437561,0.0,0.1032584905624389
34983,neu,0.33,0.34,0.33
34984,pos,0.5526524782180786,0.0,0.4473475217819214
34985,pos,0.9333245158195496,0.0,0.0666754841804504
34986,pos,0.7364973425865173,0.0,0.2635026574134826
34987,neu,0.33,0.34,0.33
34988,neu,0.33,0.34,0.33
34989,neu,0.33,0.34,0.33
34990,neu,0.33,0.34,0.33
34991,neg,0.2719137668609619,0.0,0.7280862331390381
34992,neu,0.33,0.34,0.33
34993,neu,0.33,0.34,0.33
34994,neu,0.33,0.34,0.33
34995,pos,0.6072512865066528,0.0,0.3927487134933471
34996,neu,0.33,0.34,0.33
34997,neu,0.33,0.34,0.33
34998,neu,0.33,0.34,0.33
34999,neu,0.33,0.34,0.33
35000,neu,0.33,0.34,0.33
35001,neu,0.33,0.34,0.33
35002,pos,0.4978489875793457,0.0,0.5021510124206543
35003,neu,0.33,0.34,0.33
35004,neu,0.33,0.34,0.33
35005,neu,0.33,0.34,0.33
35006,neu,0.33,0.34,0.33
35007,pos,0.4978489875793457,0.0,0.5021510124206543
35008,neu,0.33,0.34,0.33
35009,neu,0.33,0.34,0.33
35010,pos,0.8992289304733276,0.0,0.1007710695266723
35011,neu,0.33,0.34,0.33
35012,neu,0.33,0.34,0.33
35013,neu,0.33,0.34,0.33
35014,neg,0.1394007802009582,0.0,0.8605992197990417
35015,neg,0.0401846170425415,0.0,0.9598153829574584
35016,pos,0.6993932723999023,0.0,0.3006067276000976
35017,neu,0.33,0.34,0.33
35018,pos,0.8992289304733276,0.0,0.1007710695266723
35019,neu,0.33,0.34,0.33
35020,neu,0.33,0.34,0.33
35021,neu,0.33,0.34,0.33
35022,neg,0.1394007802009582,0.0,0.8605992197990417
35023,neg,0.0401846170425415,0.0,0.9598153829574584
35024,pos,0.6993932723999023,0.0,0.3006067276000976
35025,neu,0.33,0.34,0.33
35026,pos,0.8992289304733276,0.0,0.1007710695266723
35027,neu,0.33,0.34,0.33
35028,neu,0.33,0.34,0.33
35029,neu,0.33,0.34,0.33
35030,neg,0.1394007802009582,0.0,0.8605992197990417
35031,neg,0.0401846170425415,0.0,0.9598153829574584
35032,pos,0.6993932723999023,0.0,0.3006067276000976
35033,pos,0.8409613370895386,0.0,0.1590386629104614
35034,pos,0.7366656064987183,0.0,0.2633343935012817
35035,pos,0.8513801693916321,0.0,0.1486198306083679
35036,neu,0.33,0.34,0.33
35037,neu,0.33,0.34,0.33
35038,neu,0.33,0.34,0.33
35039,neu,0.33,0.34,0.33
35040,neu,0.33,0.34,0.33
35041,pos,0.8409613370895386,0.0,0.1590386629104614
35042,pos,0.7366656064987183,0.0,0.2633343935012817
35043,pos,0.8513801693916321,0.0,0.1486198306083679
35044,neu,0.33,0.34,0.33
35045,neu,0.33,0.34,0.33
35046,neu,0.33,0.34,0.33
35047,neu,0.33,0.34,0.33
35048,neu,0.33,0.34,0.33
35049,pos,0.8409613370895386,0.0,0.1590386629104614
35050,pos,0.7366656064987183,0.0,0.2633343935012817
35051,pos,0.8513801693916321,0.0,0.1486198306083679
35052,neu,0.33,0.34,0.33
35053,neu,0.33,0.34,0.33
35054,neu,0.33,0.34,0.33
35055,neu,0.33,0.34,0.33
35056,neu,0.33,0.34,0.33
35057,neu,0.33,0.34,0.33
35058,neg,0.0464346408843994,0.0,0.9535653591156006
35059,neg,0.1630652546882629,0.0,0.8369347453117371
35060,neu,0.33,0.34,0.33
35061,pos,0.9275385737419128,0.0,0.0724614262580871
35062,neg,0.1761423945426941,0.0,0.8238576054573059
35063,neu,0.33,0.34,0.33
35064,neu,0.33,0.34,0.33
35065,neu,0.33,0.34,0.33
35066,neu,0.33,0.34,0.33
35067,neu,0.33,0.34,0.33
35068,neu,0.33,0.34,0.33
35069,neu,0.33,0.34,0.33
35070,neu,0.33,0.34,0.33
35071,neu,0.33,0.34,0.33
35072,pos,0.8952078819274902,0.0,0.1047921180725097
35073,neu,0.33,0.34,0.33
35074,neu,0.33,0.34,0.33
35075,neu,0.33,0.34,0.33
35076,neu,0.33,0.34,0.33
35077,neu,0.33,0.34,0.33
35078,neu,0.33,0.34,0.33
35079,neu,0.33,0.34,0.33
35080,pos,0.8952078819274902,0.0,0.1047921180725097
35081,neu,0.33,0.34,0.33
35082,neu,0.33,0.34,0.33
35083,neu,0.33,0.34,0.33
35084,neu,0.33,0.34,0.33
35085,neu,0.33,0.34,0.33
35086,neu,0.33,0.34,0.33
35087,neu,0.33,0.34,0.33
35088,pos,0.8952078819274902,0.0,0.1047921180725097
35089,neu,0.33,0.34,0.33
35090,neu,0.33,0.34,0.33
35091,neu,0.33,0.34,0.33
35092,neu,0.33,0.34,0.33
35093,neu,0.33,0.34,0.33
35094,neu,0.33,0.34,0.33
35095,neu,0.33,0.34,0.33
35096,pos,0.8952078819274902,0.0,0.1047921180725097
35097,neu,0.33,0.34,0.33
35098,neu,0.33,0.34,0.33
35099,neu,0.33,0.34,0.33
35100,neu,0.33,0.34,0.33
35101,neu,0.33,0.34,0.33
35102,neu,0.33,0.34,0.33
35103,neu,0.33,0.34,0.33
35104,neu,0.33,0.34,0.33
35105,pos,0.927084505558014,0.0,0.072915494441986
35106,pos,0.920445203781128,0.0,0.079554796218872
35107,neu,0.33,0.34,0.33
35108,pos,0.8587943911552429,0.0,0.141205608844757
35109,pos,0.920445203781128,0.0,0.079554796218872
35110,neu,0.33,0.34,0.33
35111,neu,0.33,0.34,0.33
35112,neu,0.33,0.34,0.33
35113,neu,0.33,0.34,0.33
35114,neu,0.33,0.34,0.33
35115,neu,0.33,0.34,0.33
35116,neu,0.33,0.34,0.33
35117,neu,0.33,0.34,0.33
35118,neu,0.33,0.34,0.33
35119,neu,0.33,0.34,0.33
35120,neu,0.33,0.34,0.33
35121,neu,0.33,0.34,0.33
35122,neu,0.33,0.34,0.33
35123,neu,0.33,0.34,0.33
35124,neu,0.33,0.34,0.33
35125,neu,0.33,0.34,0.33
35126,neu,0.33,0.34,0.33
35127,neu,0.33,0.34,0.33
35128,neu,0.33,0.34,0.33
35129,pos,0.9028559327125548,0.0,0.097144067287445
35130,pos,0.9389306306838988,0.0,0.061069369316101
35131,neu,0.33,0.34,0.33
35132,neu,0.33,0.34,0.33
35133,pos,0.6209901571273804,0.0,0.3790098428726196
35134,pos,0.903310477733612,0.0,0.0966895222663879
35135,neu,0.33,0.34,0.33
35136,neu,0.33,0.34,0.33
35137,neu,0.33,0.34,0.33
35138,neu,0.33,0.34,0.33
35139,neu,0.33,0.34,0.33
35140,neu,0.33,0.34,0.33
35141,neu,0.33,0.34,0.33
35142,neu,0.33,0.34,0.33
35143,neu,0.33,0.34,0.33
35144,neu,0.33,0.34,0.33
35145,neu,0.33,0.34,0.33
35146,neu,0.33,0.34,0.33
35147,neu,0.33,0.34,0.33
35148,neu,0.33,0.34,0.33
35149,pos,0.8874277472496033,0.0,0.1125722527503967
35150,neu,0.33,0.34,0.33
35151,pos,0.5732430219650269,0.0,0.4267569780349731
35152,neu,0.33,0.34,0.33
35153,neu,0.33,0.34,0.33
35154,neu,0.33,0.34,0.33
35155,neu,0.33,0.34,0.33
35156,neu,0.33,0.34,0.33
35157,neu,0.33,0.34,0.33
35158,neu,0.33,0.34,0.33
35159,neu,0.33,0.34,0.33
35160,neu,0.33,0.34,0.33
35161,neg,0.4492364525794983,0.0,0.5507635474205017
35162,neu,0.33,0.34,0.33
35163,neu,0.33,0.34,0.33
35164,neu,0.33,0.34,0.33
35165,neu,0.33,0.34,0.33
35166,neu,0.33,0.34,0.33
35167,neu,0.33,0.34,0.33
35168,neg,0.4492364525794983,0.0,0.5507635474205017
35169,neu,0.33,0.34,0.33
35170,neu,0.33,0.34,0.33
35171,neu,0.33,0.34,0.33
35172,neu,0.33,0.34,0.33
35173,neu,0.33,0.34,0.33
35174,neu,0.33,0.34,0.33
35175,neu,0.33,0.34,0.33
35176,neu,0.33,0.34,0.33
35177,neu,0.33,0.34,0.33
35178,neu,0.33,0.34,0.33
35179,pos,0.9028559327125548,0.0,0.097144067287445
35180,pos,0.9389306306838988,0.0,0.061069369316101
35181,neu,0.33,0.34,0.33
35182,neu,0.33,0.34,0.33
35183,pos,0.6209901571273804,0.0,0.3790098428726196
35184,pos,0.903310477733612,0.0,0.0966895222663879
35185,neu,0.33,0.34,0.33
35186,pos,0.857668936252594,0.0,0.142331063747406
35187,neu,0.33,0.34,0.33
35188,neu,0.33,0.34,0.33
35189,neu,0.33,0.34,0.33
35190,neu,0.33,0.34,0.33
35191,neu,0.33,0.34,0.33
35192,neu,0.33,0.34,0.33
35193,neu,0.33,0.34,0.33
35194,pos,0.857668936252594,0.0,0.142331063747406
35195,neu,0.33,0.34,0.33
35196,neu,0.33,0.34,0.33
35197,neu,0.33,0.34,0.33
35198,neu,0.33,0.34,0.33
35199,neu,0.33,0.34,0.33
35200,neu,0.33,0.34,0.33
35201,neu,0.33,0.34,0.33
35202,neu,0.33,0.34,0.33
35203,pos,0.7304041385650635,0.0,0.2695958614349365
35204,neu,0.33,0.34,0.33
35205,pos,0.9429954290390016,0.0,0.0570045709609985
35206,neg,0.0358436107635498,0.0,0.9641563892364502
35207,neu,0.33,0.34,0.33
35208,neu,0.33,0.34,0.33
35209,pos,0.8096073269844055,0.0,0.1903926730155944
35210,pos,0.7939446568489075,0.0,0.2060553431510925
35211,neu,0.33,0.34,0.33
35212,neu,0.33,0.34,0.33
35213,neu,0.33,0.34,0.33
35214,neu,0.33,0.34,0.33
35215,neu,0.33,0.34,0.33
35216,neu,0.33,0.34,0.33
35217,pos,0.8096073269844055,0.0,0.1903926730155944
35218,pos,0.7939446568489075,0.0,0.2060553431510925
35219,neu,0.33,0.34,0.33
35220,neu,0.33,0.34,0.33
35221,neu,0.33,0.34,0.33
35222,neu,0.33,0.34,0.33
35223,neu,0.33,0.34,0.33
35224,neu,0.33,0.34,0.33
35225,neu,0.33,0.34,0.33
35226,neg,0.4262245297431946,0.0,0.5737754702568054
35227,neu,0.33,0.34,0.33
35228,neg,0.0857200622558593,0.0,0.9142799377441406
35229,neu,0.33,0.34,0.33
35230,neu,0.33,0.34,0.33
35231,neu,0.33,0.34,0.33
35232,neu,0.33,0.34,0.33
35233,pos,0.8096073269844055,0.0,0.1903926730155944
35234,pos,0.7939446568489075,0.0,0.2060553431510925
35235,neu,0.33,0.34,0.33
35236,neu,0.33,0.34,0.33
35237,neu,0.33,0.34,0.33
35238,neu,0.33,0.34,0.33
35239,neu,0.33,0.34,0.33
35240,neu,0.33,0.34,0.33
35241,pos,0.5916820764541626,0.0,0.4083179235458374
35242,pos,0.7954915761947632,0.0,0.2045084238052368
35243,pos,0.8963750004768372,0.0,0.1036249995231628
35244,pos,0.8989636301994324,0.0,0.1010363698005676
35245,neu,0.33,0.34,0.33
35246,pos,0.8770959377288818,0.0,0.1229040622711181
35247,pos,0.5916820764541626,0.0,0.4083179235458374
35248,pos,0.7954915761947632,0.0,0.2045084238052368
35249,pos,0.8963750004768372,0.0,0.1036249995231628
35250,pos,0.8989636301994324,0.0,0.1010363698005676
35251,neu,0.33,0.34,0.33
35252,pos,0.8770959377288818,0.0,0.1229040622711181
35253,pos,0.5916820764541626,0.0,0.4083179235458374
35254,pos,0.7954915761947632,0.0,0.2045084238052368
35255,pos,0.8963750004768372,0.0,0.1036249995231628
35256,pos,0.8989636301994324,0.0,0.1010363698005676
35257,neu,0.33,0.34,0.33
35258,pos,0.8770959377288818,0.0,0.1229040622711181
35259,neu,0.33,0.34,0.33
35260,neu,0.33,0.34,0.33
35261,pos,0.7747356295585632,0.0,0.2252643704414367
35262,neu,0.33,0.34,0.33
35263,neu,0.33,0.34,0.33
35264,neu,0.33,0.34,0.33
35265,neu,0.33,0.34,0.33
35266,neu,0.33,0.34,0.33
35267,neu,0.33,0.34,0.33
35268,neg,0.2449935674667358,0.0,0.7550064325332642
35269,neg,0.3457310795783996,0.0,0.6542689204216003
35270,neu,0.33,0.34,0.33
35271,neu,0.33,0.34,0.33
35272,neu,0.33,0.34,0.33
35273,neu,0.33,0.34,0.33
35274,neu,0.33,0.34,0.33
35275,neu,0.33,0.34,0.33
35276,neu,0.33,0.34,0.33
35277,neu,0.33,0.34,0.33
35278,neu,0.33,0.34,0.33
35279,neu,0.33,0.34,0.33
35280,pos,0.9116005301475524,0.0,0.0883994698524475
35281,neu,0.33,0.34,0.33
35282,neu,0.33,0.34,0.33
35283,neu,0.33,0.34,0.33
35284,neu,0.33,0.34,0.33
35285,pos,0.9116005301475524,0.0,0.0883994698524475
35286,neu,0.33,0.34,0.33
35287,neu,0.33,0.34,0.33
35288,neu,0.33,0.34,0.33
35289,neu,0.33,0.34,0.33
35290,pos,0.9116005301475524,0.0,0.0883994698524475
35291,neu,0.33,0.34,0.33
35292,neu,0.33,0.34,0.33
35293,neu,0.33,0.34,0.33
35294,neu,0.33,0.34,0.33
35295,pos,0.9116005301475524,0.0,0.0883994698524475
35296,pos,0.6568271517753601,0.0,0.3431728482246399
35297,neu,0.33,0.34,0.33
35298,neu,0.33,0.34,0.33
35299,pos,0.8397567272186279,0.0,0.160243272781372
35300,pos,0.8182019591331482,0.0,0.1817980408668518
35301,neu,0.33,0.34,0.33
35302,pos,0.7562175393104553,0.0,0.2437824606895446
35303,pos,0.6568271517753601,0.0,0.3431728482246399
35304,neu,0.33,0.34,0.33
35305,pos,0.8397567272186279,0.0,0.160243272781372
35306,neu,0.33,0.34,0.33
35307,pos,0.7562175393104553,0.0,0.2437824606895446
35308,neu,0.33,0.34,0.33
35309,neu,0.33,0.34,0.33
35310,neu,0.33,0.34,0.33
35311,neu,0.33,0.34,0.33
35312,pos,0.7850549221038818,0.0,0.2149450778961181
35313,pos,0.9126327633857728,0.0,0.0873672366142273
35314,pos,0.9393674731254578,0.0,0.0606325268745422
35315,neu,0.33,0.34,0.33
35316,neu,0.33,0.34,0.33
35317,neu,0.33,0.34,0.33
35318,neu,0.33,0.34,0.33
35319,neu,0.33,0.34,0.33
35320,neu,0.33,0.34,0.33
35321,neu,0.33,0.34,0.33
35322,neu,0.33,0.34,0.33
35323,neu,0.33,0.34,0.33
35324,neu,0.33,0.34,0.33
35325,pos,0.9490126967430116,0.0,0.0509873032569885
35326,neu,0.33,0.34,0.33
35327,neu,0.33,0.34,0.33
35328,neu,0.33,0.34,0.33
35329,neu,0.33,0.34,0.33
35330,neu,0.33,0.34,0.33
35331,neu,0.33,0.34,0.33
35332,neu,0.33,0.34,0.33
35333,neu,0.33,0.34,0.33
35334,neu,0.33,0.34,0.33
35335,neu,0.33,0.34,0.33
35336,neu,0.33,0.34,0.33
35337,neu,0.33,0.34,0.33
35338,neu,0.33,0.34,0.33
35339,neg,0.038241684436798,0.0,0.961758315563202
35340,neu,0.33,0.34,0.33
35341,neu,0.33,0.34,0.33
35342,neu,0.33,0.34,0.33
35343,neg,0.3034822344779968,0.0,0.6965177655220032
35344,pos,0.6432932019233704,0.0,0.3567067980766296
35345,neu,0.33,0.34,0.33
35346,pos,0.8702189922332764,0.0,0.1297810077667236
35347,neu,0.33,0.34,0.33
35348,neu,0.33,0.34,0.33
35349,pos,0.9319152235984802,0.0,0.0680847764015197
35350,neu,0.33,0.34,0.33
35351,neu,0.33,0.34,0.33
35352,neu,0.33,0.34,0.33
35353,neu,0.33,0.34,0.33
35354,neu,0.33,0.34,0.33
35355,pos,0.9102312326431274,0.0,0.0897687673568725
35356,neu,0.33,0.34,0.33
35357,neu,0.33,0.34,0.33
35358,pos,0.5555235743522644,0.0,0.4444764256477356
35359,pos,0.5412530303001404,0.0,0.4587469696998596
35360,neu,0.33,0.34,0.33
35361,neu,0.33,0.34,0.33
35362,pos,0.9319152235984802,0.0,0.0680847764015197
35363,neu,0.33,0.34,0.33
35364,neu,0.33,0.34,0.33
35365,neu,0.33,0.34,0.33
35366,neu,0.33,0.34,0.33
35367,neu,0.33,0.34,0.33
35368,pos,0.9319152235984802,0.0,0.0680847764015197
35369,neu,0.33,0.34,0.33
35370,neu,0.33,0.34,0.33
35371,neu,0.33,0.34,0.33
35372,neu,0.33,0.34,0.33
35373,pos,0.9102312326431274,0.0,0.0897687673568725
35374,neu,0.33,0.34,0.33
35375,neu,0.33,0.34,0.33
35376,pos,0.5555235743522644,0.0,0.4444764256477356
35377,pos,0.5412530303001404,0.0,0.4587469696998596
35378,neu,0.33,0.34,0.33
35379,neu,0.33,0.34,0.33
35380,pos,0.9319152235984802,0.0,0.0680847764015197
35381,neu,0.33,0.34,0.33
35382,neu,0.33,0.34,0.33
35383,neu,0.33,0.34,0.33
35384,neu,0.33,0.34,0.33
35385,pos,0.8394620418548584,0.0,0.1605379581451416
35386,pos,0.9488052129745485,0.0,0.0511947870254516
35387,neu,0.33,0.34,0.33
35388,pos,0.9138233661651612,0.0,0.0861766338348388
35389,neu,0.33,0.34,0.33
35390,neu,0.33,0.34,0.33
35391,neu,0.33,0.34,0.33
35392,neu,0.33,0.34,0.33
35393,neu,0.33,0.34,0.33
35394,neu,0.33,0.34,0.33
35395,neu,0.33,0.34,0.33
35396,neu,0.33,0.34,0.33
35397,neu,0.33,0.34,0.33
35398,neu,0.33,0.34,0.33
35399,neu,0.33,0.34,0.33
35400,neu,0.33,0.34,0.33
35401,neu,0.33,0.34,0.33
35402,neu,0.33,0.34,0.33
35403,neu,0.33,0.34,0.33
35404,neu,0.33,0.34,0.33
35405,neu,0.33,0.34,0.33
35406,neu,0.33,0.34,0.33
35407,neu,0.33,0.34,0.33
35408,neu,0.33,0.34,0.33
35409,neu,0.33,0.34,0.33
35410,neu,0.33,0.34,0.33
35411,neu,0.33,0.34,0.33
35412,neu,0.33,0.34,0.33
35413,neu,0.33,0.34,0.33
35414,neu,0.33,0.34,0.33
35415,neu,0.33,0.34,0.33
35416,neu,0.33,0.34,0.33
35417,neu,0.33,0.34,0.33
35418,neu,0.33,0.34,0.33
35419,neu,0.33,0.34,0.33
35420,neu,0.33,0.34,0.33
35421,neu,0.33,0.34,0.33
35422,pos,0.8394620418548584,0.0,0.1605379581451416
35423,pos,0.9488052129745485,0.0,0.0511947870254516
35424,neu,0.33,0.34,0.33
35425,pos,0.9138233661651612,0.0,0.0861766338348388
35426,neu,0.33,0.34,0.33
35427,neu,0.33,0.34,0.33
35428,neu,0.33,0.34,0.33
35429,neu,0.33,0.34,0.33
35430,neu,0.33,0.34,0.33
35431,neu,0.33,0.34,0.33
35432,neu,0.33,0.34,0.33
35433,neu,0.33,0.34,0.33
35434,neu,0.33,0.34,0.33
35435,neu,0.33,0.34,0.33
35436,pos,0.8581514358520508,0.0,0.1418485641479492
35437,pos,0.5171095728874207,0.0,0.4828904271125793
35438,pos,0.9308544397354126,0.0,0.0691455602645874
35439,neu,0.33,0.34,0.33
35440,neu,0.33,0.34,0.33
35441,pos,0.9278841614723206,0.0,0.0721158385276794
35442,neu,0.33,0.34,0.33
35443,pos,0.8581514358520508,0.0,0.1418485641479492
35444,pos,0.7114802598953247,0.0,0.2885197401046753
35445,pos,0.5171095728874207,0.0,0.4828904271125793
35446,pos,0.9308544397354126,0.0,0.0691455602645874
35447,neu,0.33,0.34,0.33
35448,neu,0.33,0.34,0.33
35449,pos,0.9278841614723206,0.0,0.0721158385276794
35450,neu,0.33,0.34,0.33
35451,pos,0.8581514358520508,0.0,0.1418485641479492
35452,pos,0.7114802598953247,0.0,0.2885197401046753
35453,pos,0.5171095728874207,0.0,0.4828904271125793
35454,pos,0.9308544397354126,0.0,0.0691455602645874
35455,neu,0.33,0.34,0.33
35456,neu,0.33,0.34,0.33
35457,neu,0.33,0.34,0.33
35458,pos,0.8581514358520508,0.0,0.1418485641479492
35459,neu,0.33,0.34,0.33
35460,neu,0.33,0.34,0.33
35461,pos,0.906677544116974,0.0,0.0933224558830261
35462,neu,0.33,0.34,0.33
35463,neu,0.33,0.34,0.33
35464,neu,0.33,0.34,0.33
35465,neu,0.33,0.34,0.33
35466,pos,0.6545664668083191,0.0,0.3454335331916809
35467,pos,0.906677544116974,0.0,0.0933224558830261
35468,neu,0.33,0.34,0.33
35469,neu,0.33,0.34,0.33
35470,neu,0.33,0.34,0.33
35471,neg,0.1078177690505981,0.0,0.8921822309494019
35472,neu,0.33,0.34,0.33
35473,neu,0.33,0.34,0.33
35474,pos,0.6063929796218872,0.0,0.3936070203781128
35475,neg,0.1078177690505981,0.0,0.8921822309494019
35476,neu,0.33,0.34,0.33
35477,pos,0.6063929796218872,0.0,0.3936070203781128
35478,neg,0.1078177690505981,0.0,0.8921822309494019
35479,neu,0.33,0.34,0.33
35480,neu,0.33,0.34,0.33
35481,pos,0.6063929796218872,0.0,0.3936070203781128
35482,neu,0.33,0.34,0.33
35483,pos,0.8007983565330505,0.0,0.1992016434669494
35484,neu,0.33,0.34,0.33
35485,neu,0.33,0.34,0.33
35486,neu,0.33,0.34,0.33
35487,neu,0.33,0.34,0.33
35488,pos,0.9203660488128662,0.0,0.0796339511871337
35489,neu,0.33,0.34,0.33
35490,neu,0.33,0.34,0.33
35491,pos,0.9457343816757202,0.0,0.0542656183242797
35492,pos,0.7016186714172363,0.0,0.2983813285827636
35493,pos,0.5478463172912598,0.0,0.4521536827087402
35494,neu,0.33,0.34,0.33
35495,neu,0.33,0.34,0.33
35496,neu,0.33,0.34,0.33
35497,neu,0.33,0.34,0.33
35498,neu,0.33,0.34,0.33
35499,neu,0.33,0.34,0.33
35500,neu,0.33,0.34,0.33
35501,neu,0.33,0.34,0.33
35502,pos,0.9422761797904968,0.0,0.0577238202095031
35503,pos,0.7850422263145447,0.0,0.2149577736854553
35504,neu,0.33,0.34,0.33
35505,neu,0.33,0.34,0.33
35506,neu,0.33,0.34,0.33
35507,neu,0.33,0.34,0.33
35508,neu,0.33,0.34,0.33
35509,pos,0.841356098651886,0.0,0.158643901348114
35510,neu,0.33,0.34,0.33
35511,neu,0.33,0.34,0.33
35512,neu,0.33,0.34,0.33
35513,pos,0.841356098651886,0.0,0.158643901348114
35514,neu,0.33,0.34,0.33
35515,neu,0.33,0.34,0.33
35516,neu,0.33,0.34,0.33
35517,neu,0.33,0.34,0.33
35518,neu,0.33,0.34,0.33
35519,neu,0.33,0.34,0.33
35520,neu,0.33,0.34,0.33
35521,neu,0.33,0.34,0.33
35522,neu,0.33,0.34,0.33
35523,neu,0.33,0.34,0.33
35524,neu,0.33,0.34,0.33
35525,neu,0.33,0.34,0.33
35526,neu,0.33,0.34,0.33
35527,neu,0.33,0.34,0.33
35528,neu,0.33,0.34,0.33
35529,neu,0.33,0.34,0.33
35530,neu,0.33,0.34,0.33
35531,neu,0.33,0.34,0.33
35532,neu,0.33,0.34,0.33
35533,neu,0.33,0.34,0.33
35534,neu,0.33,0.34,0.33
35535,neu,0.33,0.34,0.33
35536,neu,0.33,0.34,0.33
35537,neu,0.33,0.34,0.33
35538,neu,0.33,0.34,0.33
35539,neu,0.33,0.34,0.33
35540,neu,0.33,0.34,0.33
35541,neu,0.33,0.34,0.33
35542,neg,0.0723767876625061,0.0,0.927623212337494
35543,neu,0.33,0.34,0.33
35544,neu,0.33,0.34,0.33
35545,neu,0.33,0.34,0.33
35546,neu,0.33,0.34,0.33
35547,neu,0.33,0.34,0.33
35548,neu,0.33,0.34,0.33
35549,neu,0.33,0.34,0.33
35550,neg,0.0723767876625061,0.0,0.927623212337494
35551,neu,0.33,0.34,0.33
35552,neu,0.33,0.34,0.33
35553,neu,0.33,0.34,0.33
35554,neu,0.33,0.34,0.33
35555,neu,0.33,0.34,0.33
35556,neu,0.33,0.34,0.33
35557,neg,0.0723767876625061,0.0,0.927623212337494
35558,neu,0.33,0.34,0.33
35559,neu,0.33,0.34,0.33
35560,neu,0.33,0.34,0.33
35561,neu,0.33,0.34,0.33
35562,neg,0.0723767876625061,0.0,0.927623212337494
35563,neu,0.33,0.34,0.33
35564,neu,0.33,0.34,0.33
35565,neu,0.33,0.34,0.33
35566,neu,0.33,0.34,0.33
35567,neu,0.33,0.34,0.33
35568,neu,0.33,0.34,0.33
35569,neu,0.33,0.34,0.33
35570,neu,0.33,0.34,0.33
35571,neu,0.33,0.34,0.33
35572,neu,0.33,0.34,0.33
35573,neu,0.33,0.34,0.33
35574,neu,0.33,0.34,0.33
35575,neu,0.33,0.34,0.33
35576,neu,0.33,0.34,0.33
35577,neu,0.33,0.34,0.33
35578,neu,0.33,0.34,0.33
35579,neu,0.33,0.34,0.33
35580,neu,0.33,0.34,0.33
35581,neu,0.33,0.34,0.33
35582,neu,0.33,0.34,0.33
35583,neu,0.33,0.34,0.33
35584,neu,0.33,0.34,0.33
35585,neu,0.33,0.34,0.33
35586,neu,0.33,0.34,0.33
35587,neu,0.33,0.34,0.33
35588,neg,0.3399409055709839,0.0,0.6600590944290161
35589,neu,0.33,0.34,0.33
35590,neu,0.33,0.34,0.33
35591,pos,0.5954095721244812,0.0,0.4045904278755188
35592,neu,0.33,0.34,0.33
35593,neu,0.33,0.34,0.33
35594,neu,0.33,0.34,0.33
35595,neu,0.33,0.34,0.33
35596,neg,0.3399409055709839,0.0,0.6600590944290161
35597,neu,0.33,0.34,0.33
35598,neu,0.33,0.34,0.33
35599,pos,0.5954095721244812,0.0,0.4045904278755188
35600,neu,0.33,0.34,0.33
35601,neu,0.33,0.34,0.33
35602,neu,0.33,0.34,0.33
35603,neu,0.33,0.34,0.33
35604,neg,0.3399409055709839,0.0,0.6600590944290161
35605,neu,0.33,0.34,0.33
35606,neu,0.33,0.34,0.33
35607,pos,0.5954095721244812,0.0,0.4045904278755188
35608,neu,0.33,0.34,0.33
35609,pos,0.8856188058853149,0.0,0.114381194114685
35610,pos,0.6276413202285767,0.0,0.3723586797714233
35611,neu,0.33,0.34,0.33
35612,pos,0.8753166794776917,0.0,0.1246833205223083
35613,neu,0.33,0.34,0.33
35614,neg,0.4410139322280884,0.0,0.5589860677719116
35615,pos,0.7303861379623413,0.0,0.2696138620376587
35616,neu,0.33,0.34,0.33
